class,aurocs,tune_idx
6,0.6673758572254813,169.0
6,0.6721680575064034,30.0
6,0.6604560852681153,197.0
6,0.6389324960753532,76.0
6,0.652276295133438,174.0
6,0.6696067090803933,113.0
6,0.6647525406923903,15.0
6,0.680554407998017,49.0
6,0.5829752953813103,79.0
6,0.6574196480211517,4.0
6,0.6516359580269355,195.0
6,0.6516772700983227,172.0
6,0.6732008592910848,214.0
6,0.6646079484425348,77.0
6,0.658245889448897,230.0
6,0.6704329505081386,32.0
6,0.6586383541270759,215.0
6,0.6472362224241924,135.0
6,0.6221184830207386,153.0
6,0.6487441130298273,162.0
6,0.6368049243989093,3.0
6,0.6463067008179789,27.0
6,0.6527100718830041,65.0
6,0.6502520036354622,110.0
6,0.6477319672808395,24.0
6,0.6559324134512103,155.0
6,0.664215483764356,205.0
6,0.6558911013798232,159.0
6,0.6546930513095927,26.0
6,0.6503965958853177,25.0
6,0.6361232752210195,160.0
6,0.6674791374039493,101.0
6,0.6578947368421052,156.0
6,0.6672932330827067,23.0
6,0.6343675121870611,58.0
6,0.658741634305544,149.0
6,0.6644427001569858,21.0
6,0.6452945550689912,209.0
6,0.6712178798644963,55.0
6,0.6647112286210031,167.0
6,0.6681401305461455,57.0
6,0.6637610509790961,100.0
6,0.646079484425349,163.0
6,0.6304841774766586,67.0
6,0.6806990002478724,102.0
6,0.6672312649756259,69.0
6,0.6289969429067174,151.0
6,0.6560563496653723,231.0
6,0.638994464182434,68.0
6,0.6510989010989011,150.0
6,0.6049739733950261,22.0
6,0.6353383458646616,16.0
6,0.656015037593985,203.0
6,0.6376518218623481,90.0
6,0.6471949103528052,188.0
6,0.662315128480542,45.0
6,0.6651243493348756,226.0
6,0.6539287779889283,86.0
6,0.6625216888374783,114.0
6,0.6139386928860613,12.0
6,0.6569858712715856,35.0
6,0.6649797570850202,1.0
6,0.6515533338841609,234.0
6,0.6569858712715856,191.0
6,0.6478765595306948,41.0
6,0.6431463273568536,184.0
6,0.6778691233578451,44.0
6,0.6552714203090143,8.0
6,0.6718582169709989,106.0
6,0.6435181359993389,190.0
6,0.6563868462364704,180.0
6,0.665496157977361,5.0
6,0.6363711476493431,88.0
6,0.6381475667189952,225.0
6,0.6226968520201603,94.0
6,0.6697306452945551,85.0
6,0.6548376435594481,176.0
6,0.656634718664794,83.0
6,0.6402338263240518,9.0
6,0.6681401305461455,193.0
6,0.6569445592001982,42.0
6,0.6422787738577211,48.0
6,0.6711145996860283,43.0
6,0.6387052796827234,117.0
6,0.6382508468974634,14.0
6,0.651098901098901,91.0
6,0.6629761216227381,6.0
6,0.6331488060811369,82.0
6,0.6392629926464514,116.0
6,0.6405849789308435,33.0
6,0.6571511195571346,122.0
6,0.6632859621581426,103.0
6,0.6513880855986118,96.0
6,0.6646699165496157,95.0
6,0.6601255886970172,38.0
6,0.6650623812277948,104.0
6,0.6641948277286623,46.0
6,0.6632859621581426,40.0
6,0.6313723870114848,118.0
6,0.6691109642237463,84.0
6,0.6737172601834256,34.0
6,0.6670453606543832,131.0
6,0.6790052053209947,92.0
6,0.6228414442700156,219.0
6,0.5883252086259605,98.0
6,0.6644427001569858,13.0
6,0.6648248368173181,47.0
6,0.6327563414029579,183.0
6,0.659526563661902,227.0
7,0.5488115449915111,163.0
7,0.5664603757051317,37.0
7,0.5768525110904211,183.0
7,0.54793526480092,200.0
7,0.5590804534749987,159.0
7,0.5874226408894244,39.0
7,0.5419929897584752,187.0
7,0.5495372145243442,186.0
7,0.5926255545210581,26.0
7,0.5593269072786023,160.0
7,0.545552878032751,202.0
7,0.5770305055041349,105.0
7,0.5421436004162331,60.0
7,0.5832329262281615,58.0
7,0.5640369133030286,109.0
7,0.5451147379374555,185.0
7,0.5503861109589792,161.0
7,0.5456624130565748,40.0
7,0.5635166219398653,27.0
7,0.5550413494714935,188.0
7,0.562927871186812,232.0
7,0.5929130839585958,184.0
7,0.5461690125417602,162.0
7,0.5452790404731913,201.0
7,0.5647351990799058,38.0
7,0.5788515252752067,194.0
7,0.5473465140478668,170.0
7,0.5515088449531738,178.0
7,0.5790979790788104,196.0
7,0.5870666520619969,1.0
7,0.5652828741990252,46.0
7,0.5522618982419628,192.0
7,0.5470179089763951,177.0
7,0.5892025850265622,171.0
7,0.5915712799167534,51.0
7,0.5776192562571882,34.0
7,0.5574648118735965,233.0
7,0.5862725231392738,47.0
7,0.5486609343337532,172.0
7,0.5569308286324552,176.0
7,0.5969658798400788,50.0
7,0.5592173722547784,193.0
7,0.5711156142176461,173.0
7,0.5927624733008379,32.0
7,0.5507557916643847,175.0
7,0.5874637165233583,49.0
7,0.5671723533599868,48.0
7,0.5781669313763076,33.0
7,0.5599430417876117,174.0
7,0.5780026288405717,35.0
7,0.5693082863245522,45.0
7,0.5564789966591819,164.0
7,0.5478668054110302,182.0
7,0.5742510542746042,2.0
7,0.5475792759734925,165.0
7,0.576975737992223,43.0
7,0.5627088011391643,199.0
7,0.5564379210252478,56.0
7,0.5518648337806014,181.0
7,0.5490169231611808,166.0
7,0.5766608247987295,189.0
7,0.6014705076948353,29.0
7,0.5822060353798126,167.0
7,0.5820417328440769,198.0
7,0.551289774905526,180.0
7,0.5756887014622926,54.0
7,0.5675557259433703,102.0
7,0.5884084561038392,44.0
7,0.5632838600142396,106.0
7,0.5471822115121311,168.0
7,0.5445122953064242,191.0
7,0.5461279369078264,179.0
7,0.588641218029465,53.0
7,0.5543704474505723,169.0
7,0.5514130018073279,190.0
7,0.5693082863245523,137.0
7,0.5647488909578838,230.0
7,0.5640369133030287,123.0
7,0.5673503477737005,139.0
7,0.5712525329974258,77.0
7,0.5870529601840188,16.0
7,0.5600388849334575,215.0
7,0.5555616408346569,138.0
7,0.5667342132646913,78.0
7,0.5878470891067419,90.0
7,0.5557396352483707,203.0
7,0.5873131058656006,216.0
7,0.5547675119119337,124.0
7,0.5568212936086314,136.0
7,0.558751848403527,214.0
7,0.5622843529218468,223.0
7,0.5510980886138342,140.0
7,0.5851771729010351,76.0
7,0.5606002519305548,115.0
7,0.5534393997480694,212.0
7,0.5425269729996167,221.0
7,0.5599156580316555,143.0
7,0.5790432115668985,74.0
7,0.5655430198806068,122.0
7,0.5808779232159482,18.0
7,0.57625006845939,99.0
7,0.5609699326359603,142.0
7,0.5490443069171368,75.0
7,0.5485103236759954,213.0
7,0.5792485897365682,224.0
7,0.5527274220932143,141.0
7,0.5818226627964291,91.0
7,0.5841365901747083,112.0
7,0.5909414535297661,17.0
7,0.5884632236157512,13.0
7,0.5715537543129415,219.0
7,0.5721425050659948,131.0
7,0.5711019223396682,84.0
7,0.5488800043814009,127.0
7,0.5924475601073443,12.0
7,0.5467988389287475,130.0
7,0.564475053398324,229.0
7,0.593625061613451,85.0
7,0.5465386932471658,220.0
7,0.5550824251054274,129.0
7,0.586067144969604,86.0
7,0.5649405772495756,83.0
7,0.5599704255435676,132.0
7,0.5667342132646914,126.0
7,0.5932553809080454,80.0
7,0.5544799824743962,135.0
7,0.581096993263596,113.0
7,0.5487020099676871,217.0
7,0.5665288350950217,97.0
7,0.5587792321594829,125.0
7,0.5471000602442632,134.0
7,0.5782216988882196,14.0
7,0.5581904814064297,82.0
7,0.5873815652554905,10.0
7,0.5533161728462677,133.0
7,0.5436633988717893,218.0
7,0.593597677857495,88.0
7,0.5461827044197382,222.0
7,0.5759077715099403,73.0
7,0.5484418642861055,128.0
7,0.5566022235609835,228.0
7,0.5522482063639849,208.0
7,0.5831781587162496,150.0
7,0.587737554082918,100.0
7,0.580330248096829,68.0
7,0.5783038501560874,151.0
7,0.5734706172298593,119.0
7,0.5573278930938168,144.0
7,0.5854920860945287,67.0
7,0.5569034448764992,231.0
7,0.5651596472972233,152.0
7,0.5583000164302535,207.0
7,0.57604469028972,94.0
7,0.5814940577249577,101.0
7,0.5454844186428611,66.0
7,0.5574921956295525,153.0
7,0.5893531956843201,7.0
7,0.5665972944849116,23.0
7,0.5788241415192508,63.0
7,0.5489895394052249,118.0
7,0.5803165562188509,65.0
7,0.5494276795005203,154.0
7,0.5925844788871242,96.0
7,0.5931869215181554,110.0
7,0.5722383482118407,227.0
7,0.5526041951914125,155.0
7,0.559532285448272,205.0
7,0.5841639739306643,64.0
7,0.5495509064023222,226.0
7,0.5481954104825018,156.0
7,0.5475108165836026,157.0
7,0.5840681307848186,19.0
7,0.5426501999014185,211.0
7,0.5858754586779122,145.0
7,0.5734980009858152,121.0
7,0.5833835368859193,92.0
7,0.5687879949613889,146.0
7,0.5690481406429706,225.0
7,0.5435949394818994,210.0
7,0.5677611041130401,71.0
7,0.5602031874691933,158.0
7,0.5963497453310697,117.0
7,0.5985267539295689,3.0
7,0.5648995016156415,20.0
7,0.5564105372692918,204.0
7,0.5568760611205433,93.0
7,0.5549455063256477,21.0
7,0.5682950873541814,149.0
7,0.5853962429486829,69.0
7,0.570348869050879,62.0
7,0.5582863245522756,147.0
7,0.5537543129415631,209.0
7,0.5739361410811107,120.0
7,0.5681444766964238,148.0
7,0.5493318363546744,70.0
8,0.8103160405485987,35.0
8,0.8128205128205128,6.0
8,0.8002044467160747,191.0
8,0.8065678507538974,227.0
8,0.8039355992844365,221.0
8,0.8074793423630632,8.0
8,0.8105886361700315,38.0
8,0.8083993525853991,5.0
8,0.8047363489223954,189.0
8,0.7994207343044554,225.0
8,0.8040463412556436,188.0
8,0.8079989777664196,36.0
8,0.8030070704489309,187.0
8,0.8049493142516397,228.0
8,0.8100434449271658,7.0
8,0.7938240054519123,223.0
8,0.8007411193457704,226.0
8,0.7968992248062016,190.0
8,0.8100860379930147,10.0
8,0.7980322003577819,222.0
8,0.8117216117216117,9.0
8,0.8009200102223358,224.0
8,0.7966010733452593,203.0
8,0.8018059459919925,220.0
8,0.7983729448845728,211.0
8,0.8091063974784907,19.0
8,0.810869750404634,3.0
8,0.7955745804583014,210.0
8,0.8119175398245166,29.0
8,0.8038333759263991,209.0
8,0.806917113893858,199.0
8,0.8120112445693841,28.0
8,0.8053411704574496,232.0
8,0.8031689240991566,21.0
8,0.803109293806968,208.0
8,0.7974444160490672,200.0
8,0.810989010989011,22.0
